TIME,RPM SETPOINT,CTRL OUT,PUMP SPEED,INLET PRESSURE,OUTLET PRESSURE,OUTLET FLOW,OUTLET FLUID TEMPERATURE,PUMP TEMPERATURE
3627.5,2500.0,92.194,2495.43,5.486,31.713,40.621,48.913,55.895
3627.6,2500.0,92.073,2493.067,5.511,32.265,38.739,48.947,55.854
3627.7,2500.0,92.25,2492.218,5.5,33.377,39.438,48.972,55.91
3627.8,2500.0,92.324,2491.133,5.529,32.201,41.427,48.989,55.953
3627.9,2500.0,92.415,2490.155,5.482,31.983,41.749,49.06,55.924
3628.0,2500.0,92.501,2493.107,5.468,33.112,40.762,49.045,55.893
3628.1,2500.0,92.306,2493.238,5.514,31.458,42.541,49.082,55.957
3628.2,2500.0,92.309,2494.327,5.541,33.037,41.097,49.088,55.995
3628.3,2500.0,92.242,2492.522,5.573,31.537,39.319,49.138,56.033
3628.4,2500.0,92.382,2493.178,5.557,31.255,38.509,49.137,56.043
3628.5,2500.0,92.348,2493.727,5.52,30.924,39.569,49.182,56.07
3628.6,2500.0,92.32,2493.638,5.476,30.794,38.176,49.208,56.088
3628.7,2500.0,92.338,2496.303,5.464,30.391,39.99,49.246,56.097
3628.8,2500.0,92.158,2497.57,5.518,31.078,39.935,49.303,56.101
3628.9,2500.0,92.073,2497.627,5.481,31.968,41.019,49.364,56.096
3629.0,2500.0,92.073,2499.416,5.484,31.926,42.477,49.408,56.067
3629.1,2500.0,91.949,2497.819,5.515,31.492,41.638,49.461,56.058
3629.2,2500.0,92.065,2497.834,5.496,30.511,42.866,49.515,56.11
3629.3,2500.0,92.068,2496.103,5.486,30.778,44.916,49.513,56.159
3629.4,2500.0,92.196,2497.532,5.451,30.32,44.427,49.491,56.134
3629.5,2500.0,92.1,2496.135,5.504,30.458,42.123,49.548,56.102
3629.6,2500.0,92.204,2496.412,5.526,30.787,43.82,49.561,56.119
3629.7,2500.0,92.191,2494.764,5.574,29.643,43.28,49.629,56.149
3629.8,2500.0,92.316,2497.659,5.55,28.661,41.393,49.66,56.137
3629.9,2500.0,92.117,2498.689,5.524,28.981,41.113,49.638,56.161
3630.0,2500.0,92.047,2496.38,5.504,29.187,41.817,49.7,56.192
3630.1,2500.0,92.215,2497.592,5.525,29.198,43.103,49.681,56.234
3630.2,2500.0,92.135,2495.895,5.528,28.846,43.286,49.693,56.236
3630.3,2500.0,92.261,2494.882,5.567,28.307,44.843,49.68,56.251
3630.4,2500.0,92.341,2495.98,5.537,27.726,43.201,49.679,56.248
3630.5,2500.0,92.271,2497.546,5.562,27.732,43.726,49.732,56.312
3630.6,2500.0,92.166,2496.076,5.579,28.061,43.499,49.804,56.364
3630.7,2500.0,92.275,2497.111,5.577,28.597,43.145,49.812,56.42
3630.8,2500.0,92.208,2494.62,5.541,29.7,43.227,49.822,56.475
3630.9,2500.0,92.392,2497.653,5.587,29.789,41.59,49.818,56.521
3631.0,2500.0,92.183,2495.979,5.539,31.464,41.75,49.82,56.521
3631.1,2500.0,92.308,2497.648,5.588,30.987,40.722,49.87,56.532
3631.2,2500.0,92.195,2499.868,5.633,31.238,39.383,49.946,56.584
3631.3,2500.0,92.04,2499.367,5.605,31.673,40.246,49.942,56.615
3631.4,2500.0,92.076,2499.846,5.639,32.232,41.749,49.931,56.644
3631.5,2500.0,92.043,2500.909,5.612,32.095,42.264,49.94,56.703
3631.6,2500.0,91.967,2501.933,5.552,30.7,41.401,49.96,56.671
3631.7,2500.0,91.892,2499.763,5.531,29.533,40.771,50.027,56.713
3631.8,2500.0,92.044,2501.459,5.527,29.574,40.213,50.026,56.699
3631.9,2500.0,91.923,2500.857,5.474,29.16,38.994,50.017,56.711
3632.0,2500.0,91.963,2498.327,5.426,29.795,38.927,50.07,56.668
3632.1,2500.0,92.143,2497.558,5.39,29.476,38.004,50.126,56.647
3632.2,2500.0,92.201,2497.905,5.436,29.254,37.906,50.136,56.614
3632.3,2500.0,92.181,2498.927,5.421,28.465,38.374,50.171,56.634
3632.4,2500.0,92.111,2500.375,5.454,28.362,38.303,50.181,56.65
3632.5,2500.0,92.009,2498.176,5.409,28.938,38.672,50.262,56.671
3632.6,2500.0,92.166,2500.301,5.433,28.074,37.147,50.265,56.658
3632.7,2500.0,92.017,2499.554,5.449,28.89,38.391,50.283,56.613
3632.8,2500.0,92.07,2501.222,5.4,28.161,39.842,50.324,56.59
3632.9,2500.0,91.951,2498.462,5.374,27.313,41.898,50.341,56.584
3633.0,2500.0,92.147,2499.869,5.333,26.905,40.351,50.4,56.643
3633.1,2500.0,92.049,2500.178,5.39,27.209,41.296,50.413,56.632
3633.2,2500.0,92.027,2498.133,5.387,27.826,41.824,50.468,56.667
3633.3,2500.0,92.173,2498.558,5.388,27.428,40.413,50.538,56.724
3633.4,2500.0,92.146,2497.368,5.395,27.401,40.377,50.616,56.721
3633.5,2500.0,92.234,2496.125,5.433,28.015,39.629,50.611,56.697
3633.6,2500.0,92.328,2493.995,5.415,27.534,38.749,50.622,56.753
3633.7,2500.0,92.487,2492.732,5.416,27.559,39.163,50.636,56.807
3633.8,2500.0,92.589,2493.751,5.391,29.039,39.158,50.65,56.774
3633.9,2500.0,92.528,2496.241,5.372,30.344,39.629,50.667,56.831
3634.0,2500.0,92.36,2496.94,5.412,31.482,40.419,50.687,56.846
3634.1,2500.0,92.317,2499.28,5.39,31.04,41.394,50.675,56.844
3634.2,2500.0,92.154,2500.528,5.361,32.34,43.545,50.754,56.908
3634.3,2500.0,92.066,2501.664,5.403,32.636,41.566,50.833,56.944
3634.4,2500.0,91.984,2498.229,5.366,31.349,43.144,50.886,56.948
3634.5,2500.0,92.227,2498.422,5.327,31.32,44.751,50.919,56.924
3634.6,2500.0,92.216,2499.973,5.391,31.502,42.451,50.95,56.908
3634.7,2500.0,92.108,2499.64,5.354,33.09,41.068,51.022,56.914
3634.8,2500.0,92.132,2499.291,5.349,31.735,41.715,51.072,56.872
3634.9,2500.0,92.157,2500.511,5.31,32.34,41.842,51.088,56.84
3635.0,2500.0,92.071,2501.726,5.334,33.971,42.647,51.097,56.866
3635.1,2500.0,91.983,2499.922,5.322,33.667,43.018,51.097,56.915
3635.2,2500.0,92.109,2497.097,5.317,34.111,43.482,51.168,56.976
3635.3,2500.0,92.312,2497.521,5.294,34.587,43.337,51.232,56.984
3635.4,2500.0,92.287,2497.42,5.334,34.889,41.787,51.27,56.964
3635.5,2500.0,92.299,2497.063,5.351,34.527,43.37,51.305,56.938
3635.6,2500.0,92.329,2496.034,5.365,33.513,45.409,51.35,57.006
3635.7,2500.0,92.408,2497.288,5.344,34.839,45.008,51.379,56.975
3635.8,2500.0,92.325,2496.013,5.399,34.358,42.646,51.402,56.957
3635.9,2500.0,92.421,2497.631,5.405,35.262,44.497,51.437,57.014
3636.0,2500.0,92.312,2498.83,5.373,36.443,42.355,51.441,57.057
3636.1,2500.0,92.23,2496.386,5.416,36.315,41.701,51.476,57.071
3636.2,2500.0,92.407,2494.463,5.448,37.223,43.368,51.559,57.058
3636.3,2500.0,92.552,2493.046,5.429,35.289,42.446,51.572,57.085
3636.4,2500.0,92.663,2493.873,5.482,33.285,42.451,51.598,57.105
3636.5,2500.0,92.616,2495.123,5.515,33.619,43.044,51.677,57.149
3636.6,2500.0,92.537,2497.675,5.551,34.831,44.445,51.714,57.187
3636.7,2500.0,92.362,2495.868,5.547,34.506,43.722,51.783,57.182
3636.8,2500.0,92.496,2497.339,5.495,32.724,42.712,51.824,57.141
3636.9,2500.0,92.398,2496.707,5.444,34.281,41.849,51.844,57.13
3637.0,2500.0,92.448,2497.13,5.49,32.862,41.922,51.843,57.197
3637.1,2500.0,92.423,2499.616,5.526,33.7,41.102,51.88,57.216
3637.2,2500.0,92.25,2501.143,5.493,34.814,39.132,51.929,57.252
3637.3,2500.0,92.141,2502.891,5.542,34.334,40.643,51.961,57.214
3637.4,2500.0,92.013,2500.362,5.549,34.306,40.594,51.958,57.203
3637.5,2500.0,92.19,2497.798,5.569,33.019,38.991,52.042,57.172
3637.6,2500.0,92.373,2496.636,5.551,33.164,38.994,52.079,57.203
3637.7,2500.0,92.46,2495.413,5.505,31.897,37.733,52.138,57.196
3637.8,2500.0,92.554,2497.542,5.544,31.221,37.676,52.211,57.213
3637.9,2500.0,92.409,2495.85,5.538,30.583,36.459,52.225,57.235
3638.0,2500.0,92.535,2496.772,5.58,29.42,36.82,52.259,57.291
3638.1,2500.0,92.476,2496.298,5.523,28.63,35.642,52.261,57.285
3638.2,2500.0,92.516,2498.402,5.51,28.944,36.798,52.276,57.298
3638.3,2500.0,92.371,2497.115,5.562,28.454,36.115,52.28,57.313
3638.4,2500.0,92.466,2498.432,5.57,29.768,37.915,52.278,57.37
3638.5,2500.0,92.377,2499.74,5.61,29.782,36.263,52.277,57.41
3638.6,2500.0,92.286,2499.009,5.582,29.393,37.943,52.272,57.418
3638.7,2500.0,92.339,2501.141,5.534,29.567,36.76,52.277,57.481
3638.8,2500.0,92.188,2498.49,5.58,29.486,38.514,52.33,57.518
3638.9,2500.0,92.376,2498.809,5.545,28.691,37.372,52.408,57.557
3639.0,2500.0,92.355,2500.76,5.583,27.462,36.322,52.475,57.572
3639.1,2500.0,92.218,2500.451,5.542,28.003,37.433,52.487,57.619
3639.2,2500.0,92.238,2502.237,5.571,27.753,35.932,52.507,57.604
3639.3,2500.0,92.109,2500.833,5.578,27.005,37.257,52.562,57.618
3639.4,2500.0,92.206,2500.61,5.556,28.224,37.674,52.601,57.681
3639.5,2500.0,92.221,2501.675,5.592,27.836,39.472,52.626,57.67
3639.6,2500.0,92.143,2500.759,5.598,27.805,41.323,52.698,57.737
3639.7,2500.0,92.206,2501.216,5.535,28.065,40.523,52.707,57.785
3639.8,2500.0,92.172,2500.502,5.556,28.093,40.393,52.774,57.843
3639.9,2500.0,92.221,2502.409,5.532,27.653,40.53,52.788,57.861
3640.0,2500.0,92.083,2500.735,5.489,27.315,38.769,52.878,57.856
3640.1,2500.0,92.199,2498.025,5.451,28.641,40.925,52.909,57.918
3640.2,2500.0,92.392,2496.831,5.401,28.974,41.274,52.99,57.95
3640.3,2500.0,92.482,2499.734,5.435,28.964,42.482,53.015,57.937
3640.4,2500.0,92.279,2501.443,5.46,30.359,40.752,53.099,57.94
3640.5,2500.0,92.157,2501.274,5.433,31.964,39.477,53.168,57.93
3640.6,2500.0,92.166,2501.397,5.398,33.001,39.21,53.234,57.933
3640.7,2500.0,92.155,2498.849,5.421,32.645,40.492,53.246,57.989
3640.8,2500.0,92.336,2500.463,5.464,31.615,42.707,53.209,57.972
3640.9,2500.0,92.222,2500.237,5.513,31.839,43.019,53.18,57.968
3641.0,2500.0,92.237,2497.666,5.54,30.436,42.829,53.237,57.999
3641.1,2500.0,92.421,2496.227,5.528,30.641,44.177,53.249,57.989
3641.2,2500.0,92.529,2497.765,5.525,30.696,42.414,53.255,58.042
3641.3,2500.0,92.425,2500.293,5.554,29.873,41.095,53.224,58.008
3641.4,2500.0,92.247,2501.214,5.498,29.355,42.604,53.245,58.013
3641.5,2500.0,92.181,2499.599,5.454,29.792,41.527,53.282,58.043
3641.6,2500.0,92.295,2499.543,5.441,28.736,43.479,53.307,58.088
3641.7,2500.0,92.299,2500.904,5.451,27.854,41.911,53.351,58.145
3641.8,2500.0,92.202,2502.798,5.478,27.509,41.396,53.349,58.174
3641.9,2500.0,92.065,2501.564,5.527,28.365,42.527,53.337,58.186
3642.0,2500.0,92.149,2501.116,5.538,27.612,43.423,53.298,58.231
3642.1,2500.0,92.178,2502.382,5.519,29.18,42.871,53.289,58.187
3642.2,2500.0,92.085,2503.18,5.541,28.903,41.134,53.281,58.227
3642.3,2500.0,92.024,2502.731,5.516,28.872,41.005,53.319,58.267
3642.4,2500.0,92.05,2500.317,5.467,28.124,39.113,53.301,58.333
3642.5,2500.0,92.219,2498.685,5.415,28.884,37.943,53.334,58.306
3642.6,2500.0,92.335,2498.247,5.406,29.416,36.924,53.345,58.264
3642.7,2500.0,92.369,2498.659,5.373,30.029,35.613,53.337,58.327
3642.8,2500.0,92.343,2500.03,5.324,29.066,34.295,53.366,58.339
3642.9,2500.0,92.247,2501.86,5.347,30.829,33.532,53.364,58.384
3643.0,2500.0,92.115,2503.44,5.377,29.661,33.907,53.326,58.361
3643.1,2500.0,91.999,2499.854,5.357,29.985,35.058,53.356,58.378
3643.2,2500.0,92.25,2499.806,5.389,29.248,36.615,53.371,58.408
3643.3,2500.0,92.254,2501.327,5.361,29.251,35.394,53.385,58.384
3643.4,2500.0,92.145,2500.025,5.399,29.014,37.104,53.398,58.348
3643.5,2500.0,92.236,2498.408,5.365,29.656,36.163,53.336,58.363
3643.6,2500.0,92.352,2498.527,5.327,29.492,34.816,53.307,58.353
3643.7,2500.0,92.346,2498.134,5.366,29.961,36.362,53.298,58.35
3643.8,2500.0,92.377,2500.198,5.401,29.45,37.937,53.305,58.42
3643.9,2500.0,92.232,2498.376,5.359,30.82,39.716,53.268,58.441
3644.0,2500.0,92.362,2501.022,5.375,31.252,39.823,53.268,58.496
3644.1,2500.0,92.175,2500.628,5.381,30.591,40.443,53.281,58.545
3644.2,2500.0,92.202,2498.878,5.365,30.055,42.48,53.253,58.5
3644.3,2500.0,92.326,2497.482,5.394,31.787,42.693,53.219,58.564
3644.4,2500.0,92.429,2498.949,5.437,33.03,43.94,53.238,58.622
3644.5,2500.0,92.328,2499.778,5.419,32.299,44.204,53.273,58.693
3644.6,2500.0,92.27,2497.316,5.478,32.365,42.749,53.225,58.656
3644.7,2500.0,92.447,2499.559,5.467,32.513,40.915,53.235,58.711
3644.8,2500.0,92.291,2501.565,5.485,32.414,40.419,53.286,58.747
3644.9,2500.0,92.148,2503.301,5.47,33.464,39.174,53.26,58.717
3645.0,2500.0,92.02,2503.543,5.484,33.61,40.4,53.293,58.694
3645.1,2500.0,91.997,2502.787,5.468,34.537,41.158,53.272,58.727
3645.2,2500.0,92.045,2501.912,5.508,33.811,40.481,53.317,58.703
3645.3,2500.0,92.103,2499.407,5.556,33.441,39.391,53.306,58.728
3645.4,2500.0,92.28,2500.627,5.604,34.091,39.096,53.332,58.771
3645.5,2500.0,92.193,2498.532,5.593,34.534,37.826,53.279,58.839
3645.6,2500.0,92.342,2497.511,5.567,33.928,38.431,53.281,58.86
3645.7,2500.0,92.418,2498.307,5.52,33.557,38.798,53.307,58.919
3645.8,2500.0,92.365,2498.564,5.548,33.613,37.684,53.278,58.959
3645.9,2500.0,92.35,2499.0,5.515,32.888,39.406,53.247,58.98
3646.0,2500.0,92.321,2498.741,5.533,33.21,40.981,53.278,59.002
3646.1,2500.0,92.342,2499.9,5.487,34.687,42.733,53.253,58.983
3646.2,2500.0,92.261,2501.302,5.468,33.49,43.021,53.239,58.983
3646.3,2500.0,92.16,2499.136,5.51,31.843,40.908,53.226,58.942
3646.4,2500.0,92.313,2499.423,5.482,33.111,40.507,53.273,58.943
3646.5,2500.0,92.294,2499.049,5.503,34.055,42.449,53.226,58.99
3646.6,2500.0,92.322,2500.137,5.554,34.516,44.404,53.245,58.99
3646.7,2500.0,92.246,2498.141,5.531,35.85,42.1,53.301,59.026
3646.8,2500.0,92.389,2497.548,5.546,34.214,41.773,53.288,59.061
3646.9,2500.0,92.434,2499.934,5.504,34.303,41.409,53.311,59.019
3647.0,2500.0,92.267,2500.584,5.53,35.104,42.661,53.307,59.025
3647.1,2500.0,92.221,2499.758,5.51,34.492,41.653,53.311,59.088
3647.2,2500.0,92.279,2497.849,5.554,33.626,41.181,53.291,59.051
3647.3,2500.0,92.417,2499.87,5.589,34.905,42.065,53.302,59.075
3647.4,2500.0,92.275,2499.473,5.585,33.496,41.985,53.33,59.08
3647.5,2500.0,92.304,2499.301,5.557,33.617,40.891,53.279,59.08
3647.6,2500.0,92.317,2500.726,5.587,35.229,42.97,53.306,59.039
3647.7,2500.0,92.216,2501.89,5.548,34.355,41.706,53.341,59.033
3647.8,2500.0,92.131,2500.269,5.504,34.144,41.199,53.346,58.987
3647.9,2500.0,92.245,2497.604,5.526,32.322,40.019,53.303,59.019
3648.0,2500.0,92.435,2499.791,5.557,30.933,41.238,53.343,59.077
3648.1,2500.0,92.282,2501.066,5.504,32.13,42.158,53.325,59.111
3648.2,2500.0,92.191,2498.742,5.559,30.714,41.987,53.319,59.181
3648.3,2500.0,92.356,2500.195,5.6,31.89,43.378,53.299,59.245
3648.4,2500.0,92.254,2499.819,5.623,33.347,42.792,53.281,59.201
3648.5,2500.0,92.281,2501.44,5.601,31.74,42.593,53.337,59.235
3648.6,2500.0,92.165,2499.143,5.623,30.779,40.708,53.368,59.262
3648.7,2500.0,92.327,2500.138,5.653,30.662,39.667,53.321,59.33
3648.8,2500.0,92.257,2500.323,5.629,29.616,38.286,53.352,59.327
3648.9,2500.0,92.244,2499.687,5.563,29.39,39.979,53.374,59.335
3649.0,2500.0,92.289,2500.991,5.6,29.553,38.748,53.412,59.326
3649.1,2500.0,92.196,2498.673,5.619,29.152,37.803,53.369,59.376
3649.2,2500.0,92.36,2498.279,5.574,27.856,39.798,53.409,59.448
3649.3,2500.0,92.391,2498.718,5.569,28.652,41.398,53.428,59.452
3649.4,2500.0,92.363,2499.707,5.577,29.147,40.504,53.433,59.512
3649.5,2500.0,92.294,2501.277,5.536,29.723,41.336,53.418,59.583
3649.6,2500.0,92.182,2500.784,5.531,31.193,42.674,53.441,59.599
3649.7,2500.0,92.215,2498.639,5.546,32.278,42.985,53.38,59.645
3649.8,2500.0,92.367,2499.726,5.525,33.314,44.325,53.373,59.603
3649.9,2500.0,92.292,2498.997,5.468,33.348,46.371,53.365,59.583
3650.0,2500.0,92.344,2501.421,5.479,32.237,44.589,53.38,59.586
3650.1,2500.0,92.172,2502.651,5.429,30.943,42.356,53.418,59.622
3650.2,2500.0,92.082,2500.583,5.406,32.086,42.291,53.451,59.653
3650.3,2500.0,92.225,2500.512,5.428,32.107,42.884,53.424,59.678
3650.4,2500.0,92.229,2501.631,5.467,31.575,44.023,53.454,59.671
3650.5,2500.0,92.148,2501.71,5.446,32.899,43.905,53.397,59.674
3650.6,2500.0,92.14,2499.929,5.493,32.309,43.816,53.401,59.656
3650.7,2500.0,92.264,2501.039,5.462,31.697,44.948,53.41,59.632
3650.8,2500.0,92.185,2501.908,5.421,30.976,42.479,53.364,59.627
3650.9,2500.0,92.121,2503.061,5.406,31.882,43.638,53.373,59.633
3651.0,2500.0,92.035,2501.33,5.434,31.063,42.749,53.334,59.593
3651.1,2500.0,92.154,2498.335,5.406,31.003,41.171,53.319,59.582
3651.2,2500.0,92.366,2500.49,5.363,30.872,42.335,53.365,59.652
3651.3,2500.0,92.214,2499.498,5.352,30.155,42.695,53.334,59.617
3651.4,2500.0,92.285,2501.718,5.326,29.761,40.621,53.369,59.586
3651.5,2500.0,92.126,2499.555,5.299,28.824,40.602,53.355,59.588
3651.6,2500.0,92.279,2501.314,5.312,28.296,39.241,53.407,59.557
3651.7,2500.0,92.153,2499.676,5.339,29.825,40.232,53.391,59.524
3651.8,2500.0,92.268,2497.835,5.37,29.062,41.754,53.41,59.567
3651.9,2500.0,92.401,2496.117,5.35,29.628,39.864,53.45,59.553
3652.0,2500.0,92.528,2494.723,5.392,29.861,41.856,53.403,59.568
3652.1,2500.0,92.635,2495.53,5.388,29.347,41.393,53.378,59.549
3652.2,2500.0,92.586,2495.948,5.364,29.443,41.741,53.38,59.53
3652.3,2500.0,92.564,2496.53,5.377,29.661,41.122,53.374,59.587
3652.4,2500.0,92.529,2499.094,5.425,30.448,39.624,53.345,59.635
3652.5,2500.0,92.351,2501.028,5.446,29.638,37.911,53.316,59.654
3652.6,2500.0,92.214,2501.829,5.484,30.833,36.394,53.289,59.702
3652.7,2500.0,92.155,2500.619,5.466,29.613,35.613,53.279,59.736
3652.8,2500.0,92.239,2498.423,5.43,29.196,37.401,53.33,59.71
3652.9,2500.0,92.395,2496.411,5.441,29.267,37.096,53.343,59.736
3653.0,2500.0,92.542,2497.461,5.459,29.021,36.878,53.323,59.726
3653.1,2500.0,92.473,2498.774,5.45,28.861,36.84,53.275,59.724
3653.2,2500.0,92.383,2499.491,5.478,30.011,38.685,53.241,59.758
3653.3,2500.0,92.334,2501.32,5.478,31.186,39.262,53.269,59.81
3653.4,2500.0,92.204,2501.312,5.453,30.382,39.468,53.23,59.817
3653.5,2500.0,92.202,2501.83,5.468,30.095,38.763,53.281,59.862
3653.6,2500.0,92.163,2500.194,5.432,29.747,39.982,53.271,59.935
3653.7,2500.0,92.277,2499.496,5.469,30.908,40.07,53.281,59.945
3653.8,2500.0,92.326,2497.043,5.466,31.749,40.18,53.266,59.905
3653.9,2500.0,92.503,2499.292,5.438,32.19,38.67,53.219,59.91
3654.0,2500.0,92.347,2501.193,5.426,31.822,37.514,53.247,59.927
3654.1,2500.0,92.212,2499.525,5.45,32.589,38.68,53.213,59.94
3654.2,2500.0,92.33,2500.348,5.459,33.775,37.316,53.274,59.933
3654.3,2500.0,92.271,2500.067,5.513,32.791,37.57,53.328,59.968
3654.4,2500.0,92.291,2499.925,5.463,32.866,38.482,53.352,60.011
3654.5,2500.0,92.301,2500.543,5.506,34.223,37.113,53.352,59.965
3654.6,2500.0,92.257,2501.201,5.492,33.01,38.114,53.374,60.009
3654.7,2500.0,92.209,2500.14,5.546,32.471,37.297,53.407,60.0
3654.8,2500.0,92.283,2500.088,5.51,32.248,37.784,53.395,60.005
3654.9,2500.0,92.286,2497.974,5.503,33.683,39.818,53.429,60.046
3655.0,2500.0,92.438,2496.276,5.475,32.196,39.928,53.416,60.028
3655.1,2500.0,92.563,2495.216,5.432,31.81,40.701,53.402,60.059
3655.2,2500.0,92.646,2494.123,5.452,30.869,40.717,53.382,60.045
3655.3,2500.0,92.732,2496.69,5.476,31.686,40.588,53.328,60.081
3655.4,2500.0,92.559,2496.48,5.435,31.129,42.663,53.369,60.074
3655.5,2500.0,92.579,2497.479,5.396,30.815,40.641,53.352,60.084
3655.6,2500.0,92.514,2495.778,5.381,29.592,41.897,53.328,60.061
3655.7,2500.0,92.64,2497.2,5.372,29.389,41.454,53.307,60.087
3655.8,2500.0,92.546,2497.251,5.341,30.737,40.826,53.358,60.057
3655.9,2500.0,92.547,2496.943,5.318,32.423,41.762,53.396,60.124
3656.0,2500.0,92.574,2499.521,5.324,32.627,42.411,53.44,60.136
3656.1,2500.0,92.394,2501.505,5.291,32.407,41.406,53.399,60.2
3656.2,2500.0,92.253,2502.395,5.262,31.467,40.065,53.4,60.174
3656.3,2500.0,92.186,2500.224,5.311,32.831,38.886,53.416,60.145
3656.4,2500.0,92.338,2498.697,5.345,34.477,41.052,53.451,60.124
3656.5,2500.0,92.447,2501.486,5.355,34.826,41.575,53.469,60.092
3656.6,2500.0,92.249,2501.854,5.325,34.487,39.914,53.428,60.14
3656.7,2500.0,92.22,2500.376,5.374,35.987,38.543,53.465,60.178
3656.8,2500.0,92.323,2499.712,5.369,36.639,37.303,53.472,60.195
3656.9,2500.0,92.37,2498.166,5.4,37.821,37.266,53.448,60.182
3657.0,2500.0,92.481,2497.087,5.373,37.29,38.323,53.396,60.162
3657.1,2500.0,92.562,2495.614,5.431,35.973,37.24,53.424,60.168
3657.2,2500.0,92.673,2498.976,5.469,35.793,36.97,53.372,60.18
3657.3,2500.0,92.439,2501.013,5.499,36.679,37.391,53.411,60.207
3657.4,2500.0,92.295,2498.71,5.529,34.838,39.344,53.367,60.259
3657.5,2500.0,92.458,2499.016,5.501,35.632,38.904,53.385,60.277
3657.6,2500.0,92.439,2499.144,5.471,35.11,37.449,53.352,60.249
3657.7,2500.0,92.431,2500.171,5.523,33.627,36.111,53.308,60.26
3657.8,2500.0,92.359,2501.03,5.51,32.441,38.206,53.333,60.321
3657.9,2500.0,92.297,2501.39,5.518,32.742,40.145,53.337,60.356
3658.0,2500.0,92.269,2499.817,5.529,32.481,40.957,53.313,60.328
3658.1,2500.0,92.38,2500.709,5.566,32.466,39.821,53.304,60.287
3658.2,2500.0,92.316,2501.923,5.526,30.914,38.824,53.302,60.341
3658.3,2500.0,92.228,2501.901,5.517,29.838,39.924,53.304,60.403
3658.4,2500.0,92.226,2499.774,5.474,30.21,39.793,53.285,60.365
3658.5,2500.0,92.375,2497.52,5.439,31.306,41.586,53.312,60.386
3658.6,2500.0,92.537,2496.649,5.4,31.635,42.055,53.31,60.428
3658.7,2500.0,92.604,2500.052,5.405,30.278,40.709,53.267,60.396
3658.8,2500.0,92.366,2498.45,5.389,31.433,40.621,53.24,60.371
3658.9,2500.0,92.481,2499.549,5.363,32.475,40.187,53.239,60.399
3659.0,2500.0,92.405,2499.597,5.41,31.037,39.358,53.288,60.416
3659.1,2500.0,92.402,2498.978,5.406,29.75,38.433,53.284,60.383
3659.2,2500.0,92.447,2498.659,5.399,29.136,40.401,53.302,60.396
3659.3,2500.0,92.472,2501.392,5.46,28.58,41.059,53.324,60.355
3659.4,2500.0,92.278,2499.906,5.477,27.565,40.362,53.346,60.377
3659.5,2500.0,92.382,2500.594,5.428,28.825,39.826,53.335,60.378
3659.6,2500.0,92.333,2499.773,5.444,29.856,40.511,53.367,60.407
3659.7,2500.0,92.391,2501.405,5.495,29.047,39.627,53.38,60.479
3659.8,2500.0,92.274,2503.126,5.522,29.693,40.003,53.386,60.501
3659.9,2500.0,92.148,2501.153,5.467,28.883,40.343,53.371,60.482
3660.0,2500.0,92.284,2500.744,5.491,28.379,39.03,53.396,60.532
3660.1,2500.0,92.312,2499.165,5.51,27.344,38.899,53.413,60.565
3660.2,2500.0,92.424,2500.728,5.47,26.597,41.059,53.396,60.536
3660.3,2500.0,92.313,2499.828,5.451,27.607,39.699,53.441,60.557
3660.4,2500.0,92.376,2501.919,5.424,28.382,40.403,53.485,60.607
3660.5,2500.0,92.227,2503.534,5.434,28.022,41.084,53.52,60.618
3660.6,2500.0,92.107,2503.301,5.453,28.777,40.605,53.556,60.67
3660.7,2500.0,92.118,2503.227,5.441,28.257,42.106,53.485,60.65
3660.8,2500.0,92.117,2502.452,5.431,29.28,43.19,53.502,60.629
3660.9,2500.0,92.167,2500.122,5.49,30.205,41.804,53.458,60.598
3661.0,2500.0,92.33,2498.194,5.512,30.717,41.471,53.494,60.657
3661.1,2500.0,92.468,2499.464,5.548,31.592,40.464,53.471,60.721
3661.2,2500.0,92.38,2498.824,5.493,31.121,40.431,53.488,60.76
3661.3,2500.0,92.427,2499.689,5.524,30.279,42.107,53.42,60.736
3661.4,2500.0,92.367,2500.955,5.499,31.201,43.175,53.419,60.739
3661.5,2500.0,92.277,2498.684,5.541,30.345,41.382,53.461,60.754
3661.6,2500.0,92.438,2496.653,5.558,30.516,40.408,53.403,60.735
3661.7,2500.0,92.586,2495.841,5.564,31.556,42.163,53.384,60.742
3661.8,2500.0,92.65,2497.389,5.534,32.653,42.037,53.35,60.78
3661.9,2500.0,92.547,2498.147,5.565,31.17,41.693,53.352,60.743
3662.0,2500.0,92.497,2498.241,5.612,31.318,41.735,53.318,60.743
3662.1,2500.0,92.493,2499.887,5.626,30.878,40.092,53.305,60.78
3662.2,2500.0,92.378,2498.502,5.665,29.568,41.792,53.345,60.734
3662.3,2500.0,92.478,2497.427,5.682,30.966,43.723,53.383,60.716
3662.4,2500.0,92.558,2498.613,5.694,31.122,41.724,53.359,60.689
3662.5,2500.0,92.477,2501.525,5.725,32.118,41.308,53.313,60.701
3662.6,2500.0,92.27,2501.108,5.668,31.367,40.382,53.318,60.751
3662.7,2500.0,92.298,2501.878,5.615,31.939,39.365,53.287,60.742
3662.8,2500.0,92.241,2500.258,5.643,31.824,40.962,53.33,60.726
3662.9,2500.0,92.354,2501.321,5.608,30.757,41.206,53.339,60.781
3663.0,2500.0,92.277,2499.779,5.621,30.124,40.136,53.383,60.798
